"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 07:00","2019","11","24","07:00","-0.4","","-3.3","","81","","","","","","","","98.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 08:00","2019","11","24","08:00","-0.4","","-2.6","","85","","","","","","","","98.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 09:00","2019","11","24","09:00","-0.1","","-2.7","","82","","","","","","","","98.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 10:00","2019","11","24","10:00","2.1","","-2.2","","73","","","","","","","","98.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 11:00","2019","11","24","11:00","3.1","","-2.3","","67","","","","","","","","98.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 12:00","2019","11","24","12:00","3.5","","-1.7","","69","","","","","","","","98.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 13:00","2019","11","24","13:00","5.1","","-1.5","","62","","","","","","","","98.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 14:00","2019","11","24","14:00","5.2","","-1.1","","64","","","","","","","","98.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 15:00","2019","11","24","15:00","6.3","","-1.0","","59","","","","","","","","98.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 16:00","2019","11","24","16:00","6.4","","-2.3","","54","","","","","","","","98.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 17:00","2019","11","24","17:00","5.8","","-1.3","","60","","","","","","","","98.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 18:00","2019","11","24","18:00","5.5","","-0.6","","65","","","","","","","","98.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 19:00","2019","11","24","19:00","5.2","","-0.2","","68","","","","","","","","98.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 20:00","2019","11","24","20:00","4.3","","-0.4","","71","","","","","","","","98.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 21:00","2019","11","24","21:00","4.1","","0.3","","76","","","","","","","","98.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 22:00","2019","11","24","22:00","4.0","","0.1","","76","","","","","","","","98.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 23:00","2019","11","24","23:00","3.7","","-0.3","","76","","","","","","","","98.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 00:00","2019","11","25","00:00","3.5","","0.1","","79","","","","","","","","98.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 01:00","2019","11","25","01:00","2.8","","-0.1","","81","","","","","","","","98.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 02:00","2019","11","25","02:00","3.0","","-0.2","","80","","","","","","","","98.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 03:00","2019","11","25","03:00","2.9","","-0.1","","80","","","","","","","","99.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 04:00","2019","11","25","04:00","2.9","","0.0","","81","","","","","","","","99.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 05:00","2019","11","25","05:00","3.7","","0.7","","80","","","","","","","","99.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 06:00","2019","11","25","06:00","3.6","","0.8","","82","","","","","","","","99.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 07:00","2019","11","25","07:00","3.6","","0.9","","82","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 08:00","2019","11","25","08:00","4.3","","1.3","","81","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 09:00","2019","11","25","09:00","5.4","","2.2","","80","","","","","","","","99.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 10:00","2019","11","25","10:00","6.0","","2.9","","81","","","","","","","","99.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 11:00","2019","11","25","11:00","6.4","","3.1","","80","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 12:00","2019","11","25","12:00","7.1","","4.5","","84","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 13:00","2019","11","25","13:00","7.0","","3.8","","80","","","","","","","","99.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 14:00","2019","11","25","14:00","7.3","","3.5","","77","","","","","","","","99.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 15:00","2019","11","25","15:00","7.2","","3.3","","76","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 16:00","2019","11","25","16:00","7.2","","3.4","","77","","","","","","","","99.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 17:00","2019","11","25","17:00","7.4","","3.4","","76","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 18:00","2019","11","25","18:00","7.3","","3.4","","76","","","","","","","","99.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 19:00","2019","11","25","19:00","6.9","","3.2","","77","","","","","","","","99.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 20:00","2019","11","25","20:00","6.8","","3.0","","77","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 21:00","2019","11","25","21:00","6.5","","3.0","","78","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 22:00","2019","11","25","22:00","6.7","","3.0","","77","","","","","","","","99.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-25 23:00","2019","11","25","23:00","6.3","","2.8","","78","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 00:00","2019","11","26","00:00","5.6","","3.1","","84","","","","","","","","99.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 01:00","2019","11","26","01:00","4.9","","2.8","","86","","","","","","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 02:00","2019","11","26","02:00","6.8","","3.8","","81","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 03:00","2019","11","26","03:00","6.7","","3.5","","80","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 04:00","2019","11","26","04:00","6.1","","3.3","","82","","","","","","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 05:00","2019","11","26","05:00","5.9","","3.3","","83","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 06:00","2019","11","26","06:00","5.8","","3.1","","83","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 07:00","2019","11","26","07:00","5.5","","3.6","","87","","","","","","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 08:00","2019","11","26","08:00","5.9","","3.1","","83","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 09:00","2019","11","26","09:00","7.3","","3.9","","79","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 10:00","2019","11","26","10:00","8.3","","3.6","","72","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 11:00","2019","11","26","11:00","9.3","","2.4","","62","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 12:00","2019","11","26","12:00","9.9","","2.1","","58","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 13:00","2019","11","26","13:00","10.7","","1.2","","52","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 14:00","2019","11","26","14:00","10.6","","0.5","","50","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 15:00","2019","11","26","15:00","10.6","","0.3","","49","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 16:00","2019","11","26","16:00","10.1","","0.6","","52","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 17:00","2019","11","26","17:00","8.8","","0.7","","57","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 18:00","2019","11","26","18:00","8.0","","1.0","","61","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 19:00","2019","11","26","19:00","7.6","","1.4","","65","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 20:00","2019","11","26","20:00","7.5","","1.4","","65","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 21:00","2019","11","26","21:00","8.7","","1.1","","59","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 22:00","2019","11","26","22:00","7.9","","1.5","","64","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-26 23:00","2019","11","26","23:00","6.5","","1.6","","71","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 00:00","2019","11","27","00:00","6.4","","2.7","","77","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 01:00","2019","11","27","01:00","7.2","","2.4","","71","","","","","","","","99.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 02:00","2019","11","27","02:00","6.9","","2.8","","75","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 03:00","2019","11","27","03:00","7.1","","2.9","","75","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 04:00","2019","11","27","04:00","6.7","","3.3","","79","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 05:00","2019","11","27","05:00","6.4","","3.0","","79","","","","","","","","99.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 06:00","2019","11","27","06:00","6.2","","3.4","","82","","","","","","","","99.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 07:00","2019","11","27","07:00","6.1","","3.5","","84","","","","","","","","99.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 08:00","2019","11","27","08:00","6.1","","4.3","","88","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 09:00","2019","11","27","09:00","6.0","","4.2","","88","","","","","","","","98.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 10:00","2019","11","27","10:00","5.8","","4.0","","89","","","","","","","","98.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 11:00","2019","11","27","11:00","6.1","","4.0","","86","","","","","","","","98.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 12:00","2019","11","27","12:00","6.2","","4.3","","87","","","","","","","","98.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 13:00","2019","11","27","13:00","6.9","","5.1","","88","","","","","","","","98.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 14:00","2019","11","27","14:00","7.5","","5.7","","89","","","","","","","","98.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 15:00","2019","11","27","15:00","8.0","","6.2","","88","","","","","","","","98.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 16:00","2019","11","27","16:00","9.4","","6.0","","80","","","","","","","","98.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 17:00","2019","11","27","17:00","9.9","","2.8","","61","","","","","","","","98.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 18:00","2019","11","27","18:00","8.6","","2.1","","64","","","","","","","","98.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 19:00","2019","11","27","19:00","7.6","","1.1","","64","","","","","","","","98.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 20:00","2019","11","27","20:00","6.8","","1.1","","67","","","","","","","","98.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 21:00","2019","11","27","21:00","6.4","","0.0","","64","","","","","","","","98.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 22:00","2019","11","27","22:00","5.8","","0.3","","68","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-27 23:00","2019","11","27","23:00","5.6","","0.5","","70","","","","","","","","99.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 00:00","2019","11","28","00:00","5.6","","0.3","","69","","","","","","","","99.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 01:00","2019","11","28","01:00","5.6","","0.7","","71","","","","","","","","99.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 02:00","2019","11","28","02:00","5.8","","1.6","","74","","","","","","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 03:00","2019","11","28","03:00","6.5","","1.8","","72","","","","","","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 04:00","2019","11","28","04:00","4.9","","0.2","","72","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 05:00","2019","11","28","05:00","3.9","","0.5","","78","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 06:00","2019","11","28","06:00","3.6","","-1.0","","72","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 07:00","2019","11","28","07:00","2.9","","-2.2","","69","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 08:00","2019","11","28","08:00","2.3","","-2.9","","69","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 09:00","2019","11","28","09:00","2.5","","-3.0","","67","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 10:00","2019","11","28","10:00","2.5","","-2.5","","69","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 11:00","2019","11","28","11:00","1.9","","-3.8","","66","","","","","","","","101.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 12:00","2019","11","28","12:00","1.7","","-4.0","","66","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 13:00","2019","11","28","13:00","1.9","","-5.7","","57","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 14:00","2019","11","28","14:00","1.9","","-5.9","","56","","","","","","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 15:00","2019","11","28","15:00","1.5","","-5.6","","59","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 16:00","2019","11","28","16:00","0.7","","-5.8","","62","","","","","","","","101.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 17:00","2019","11","28","17:00","-0.1","","-6.1","","64","","","","","","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 18:00","2019","11","28","18:00","-0.1","","-6.4","","63","","","","","","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 19:00","2019","11","28","19:00","-0.1","","-5.9","","65","","","","","","","","101.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 20:00","2019","11","28","20:00","0.0","","-6.0","","64","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 21:00","2019","11","28","21:00","-0.8","","-6.6","","65","","","","","","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 22:00","2019","11","28","22:00","-0.9","","-6.4","","66","","","","","","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-28 23:00","2019","11","28","23:00","-1.0","","-6.2","","68","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 00:00","2019","11","29","00:00","-1.7","","-6.5","","70","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 01:00","2019","11","29","01:00","-2.1","","-7.0","","69","","","","","","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 02:00","2019","11","29","02:00","-2.0","","-6.8","","69","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 03:00","2019","11","29","03:00","-2.1","","-6.6","","71","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 04:00","2019","11","29","04:00","-2.1","","-6.5","","71","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 05:00","2019","11","29","05:00","-1.9","","-6.4","","72","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 06:00","2019","11","29","06:00","-2.1","","-6.5","","72","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 07:00","2019","11","29","07:00","-2.2","","-6.5","","72","","","","","","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 08:00","2019","11","29","08:00","-2.1","","-6.4","","73","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 09:00","2019","11","29","09:00","-1.9","","-6.0","","73","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 10:00","2019","11","29","10:00","-1.7","","-5.7","","74","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 11:00","2019","11","29","11:00","-1.5","","-5.6","","73","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 12:00","2019","11","29","12:00","-1.0","","-5.0","","74","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 13:00","2019","11","29","13:00","-0.8","","-5.2","","72","","","","","","","","101.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 14:00","2019","11","29","14:00","-0.8","","-5.6","","70","","","","","","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 15:00","2019","11","29","15:00","-0.6","","-5.7","","69","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 16:00","2019","11","29","16:00","-0.5","","-5.5","","69","","","","","","","","101.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 17:00","2019","11","29","17:00","-0.5","","-5.5","","69","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 18:00","2019","11","29","18:00","-0.6","","-5.3","","70","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 19:00","2019","11","29","19:00","-0.8","","-5.4","","71","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 20:00","2019","11","29","20:00","-0.9","","-5.0","","74","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 21:00","2019","11","29","21:00","-1.2","","-5.6","","72","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 22:00","2019","11","29","22:00","-1.1","","-5.7","","71","","","","","","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-29 23:00","2019","11","29","23:00","-1.4","","-5.6","","73","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 00:00","2019","11","30","00:00","-1.3","","-5.8","","71","","","","","","","","100.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 01:00","2019","11","30","01:00","-1.2","","-6.4","","68","","","","","","","","100.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 02:00","2019","11","30","02:00","-1.2","","-5.6","","72","","","","","","","","100.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 03:00","2019","11","30","03:00","-1.5","","-5.9","","72","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 04:00","2019","11","30","04:00","-1.9","","-5.8","","74","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 05:00","2019","11","30","05:00","-2.1","","-5.9","","75","","","","","","","","100.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 06:00","2019","11","30","06:00","-2.5","","-6.0","","77","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 07:00","2019","11","30","07:00","-2.8","","-6.2","","77","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 08:00","2019","11","30","08:00","-2.5","","-6.1","","76","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 09:00","2019","11","30","09:00","-2.5","","-6.4","","74","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 10:00","2019","11","30","10:00","-2.2","","-6.3","","73","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 11:00","2019","11","30","11:00","-2.4","","-6.1","","76","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 12:00","2019","11","30","12:00","-2.5","","-6.4","","74","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 13:00","2019","11","30","13:00","-2.3","","-6.1","","75","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 14:00","2019","11","30","14:00","-2.6","","-6.8","","73","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 15:00","2019","11","30","15:00","-2.9","","-7.0","","73","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 16:00","2019","11","30","16:00","-2.8","","-6.9","","73","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 17:00","2019","11","30","17:00","-2.3","","-7.5","","67","","","","","","","","100.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 18:00","2019","11","30","18:00","-1.9","","-8.2","","62","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 19:00","2019","11","30","19:00","-1.7","","-7.4","","65","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 20:00","2019","11","30","20:00","-1.4","","-7.4","","63","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 21:00","2019","11","30","21:00","-1.2","","-6.9","","65","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 22:00","2019","11","30","22:00","-0.9","","-6.7","","65","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-30 23:00","2019","11","30","23:00","-0.6","","-7.7","","58","","","","","","","","100.24","","","","","","NA"
